Zone_ID,Image_Source_ID,Image_Type,NDVI,NDRE,RGB_Damage_Score,UAV_Timestamp,N,P,K,Moisture,pH,Temperature,Humidity,NDI_Label,PDI_Label,Semantic_Tag,Action_Suggested,Energy_Consumed_mAh,Latency_ms,Current_Node,Migrated_To,Migration_Required,Migration_Timestamp
Z6,IMG_Z6_202507181135.jpg,Multispectral,0.36,0.48,,7/18/2025 11:35,16,20,21,33.23,5.62,31.89,76.39,Low,High,"K-deficiency, Pest-risk",Apply Fertilizer,4.42,89.62,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202509200605.jpg,Multispectral,0.49,0.39,,9/20/2025 6:05,16,21,37,34.03,6.72,19.98,46.38,High,High,"Healthy, Pest-risk",Apply Pesticide,3.85,93.82,Cloud-Node-2,Cloud-Node-2,No,
Z2,IMG_Z2_202507070250.jpg,Multispectral,0.72,0.27,,07/07/2025 2:50,41,41,20,22.83,5.18,37.72,29.67,Medium,High,"K-deficiency, K-deficiency",Apply Fertilizer,4.92,79.86,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202506220520.jpg,Multispectral,0.47,0.57,,6/22/2025 5:20,57,6,76,20.35,5.56,39.22,66.5,High,Low,"K-deficiency, K-deficiency",Apply Fertilizer,9.74,64.23,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202508122335.jpg,Multispectral,0.43,0.21,,08/12/2025 23:35,71,20,22,35.04,5.73,31.29,77.37,Medium,Low,"K-deficiency, K-deficiency",Irrigate,1.48,49.76,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202506180800.jpg,RGB,,,0.16,6/18/2025 8:00,32,33,20,9.04,6.14,18.64,80.62,High,High,"K-deficiency, Pest-risk",Apply Pesticide,3.69,41.18,Cloud-Node-1,Cloud-Node-1,No,
Z8,IMG_Z8_202506271750.jpg,Multispectral,0.34,0.46,,6/27/2025 17:50,52,44,49,18.39,5.29,35.89,33.67,Medium,Low,"N-deficiency, Pest-risk",Monitor,5.41,96.25,Cloud-Node-2,Cloud-Node-2,No,
Z5,IMG_Z5_202510201235.jpg,RGB,,,0.91,10/20/2025 12:35,55,27,25,17.31,5.18,21.23,70.37,Low,Low,"N-deficiency, Healthy",Apply Fertilizer,4.8,87.34,Edge-Node-A,Edge-Node-A,No,
Z10,IMG_Z10_202504130645.jpg,Multispectral,0.69,0.26,,4/13/2025 6:45,27,28,56,22.24,6.28,38.1,73.08,Medium,High,"P-deficiency, K-deficiency",Monitor,8.37,10.88,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202510191520.jpg,Multispectral,0.88,0.2,,10/19/2025 15:20,71,23,74,35.53,5.96,26.36,59.42,High,Low,"Pest-risk, Pest-risk",Monitor,5.45,30.86,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202509081410.jpg,Multispectral,0.25,0.51,,09/08/2025 14:10,46,13,75,13.28,5.34,29.34,42.83,Medium,High,"N-deficiency, N-deficiency",Irrigate,1.25,99.38,Cloud-Node-2,Cloud-Node-2,No,
Z2,IMG_Z2_202508302045.jpg,RGB,,,0.73,8/30/2025 20:45,19,38,80,15.89,5.75,41.06,74.66,Low,Medium,"P-deficiency, Healthy",Monitor,8.76,98.84,Cloud-Node-1,Cloud-Node-1,No,
Z4,IMG_Z4_202505070535.jpg,RGB,,,0.29,05/07/2025 5:35,41,40,47,18.01,5.53,19.43,70.19,Medium,Medium,"N-deficiency, N-deficiency",Monitor,5.27,46.51,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202510230335.jpg,Multispectral,0.82,0.11,,10/23/2025 3:35,68,35,40,34.26,5.49,36.07,93.32,Medium,High,"K-deficiency, Healthy",Irrigate,1.13,15.24,Edge-Node-A,Edge-Node-A,No,
Z1,IMG_Z1_202507080220.jpg,RGB,,,0.07,07/08/2025 2:20,73,15,52,23.37,6.35,29.7,56.25,Medium,Low,"N-deficiency, Healthy",Apply Fertilizer,3.36,59.06,Edge-Node-B,Edge-Node-B,No,
Z7,IMG_Z7_202507261530.jpg,RGB,,,0.1,7/26/2025 15:30,32,43,37,20.61,7.04,18.73,70.75,High,Low,"K-deficiency, P-deficiency",Apply Pesticide,8.0,38.74,Edge-Node-A,Edge-Node-A,No,
Z9,IMG_Z9_202506230555.jpg,RGB,,,0.65,6/23/2025 5:55,53,18,80,13.79,7.08,26.71,33.1,High,High,"Pest-risk, N-deficiency",Monitor,1.99,39.18,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202504021855.jpg,RGB,,,0.75,04/02/2025 18:55,19,16,36,9.41,6.85,26.36,64.96,Low,Low,"K-deficiency, Healthy",Irrigate,5.41,95.58,Edge-Node-B,Edge-Node-B,No,
Z2,IMG_Z2_202510031220.jpg,RGB,,,0.19,10/03/2025 12:20,67,9,53,11.97,7.35,18.78,34.81,Medium,Low,"Pest-risk, P-deficiency",Monitor,4.52,26.29,Cloud-Node-1,Cloud-Node-1,No,
Z3,IMG_Z3_202507270940.jpg,Multispectral,0.42,0.11,,7/27/2025 9:40,38,14,76,27.81,7.95,21.0,34.96,Low,Low,"Healthy, N-deficiency",Apply Pesticide,6.61,93.12,Edge-Node-B,Edge-Node-B,No,
Z8,IMG_Z8_202505111700.jpg,Multispectral,0.63,0.31,,05/11/2025 17:00,74,28,23,24.94,7.83,40.58,46.58,Medium,Low,"Healthy, K-deficiency",Monitor,5.73,68.47,Cloud-Node-1,Cloud-Node-1,No,
Z9,IMG_Z9_202509191415.jpg,Multispectral,0.3,0.41,,9/19/2025 14:15,25,39,94,25.38,6.78,26.79,53.26,Medium,Low,"N-deficiency, P-deficiency",Monitor,1.61,29.65,Cloud-Node-2,Cloud-Node-2,No,
Z8,IMG_Z8_202507262125.jpg,RGB,,,0.36,7/26/2025 21:25,67,33,65,36.55,5.43,36.23,93.79,Medium,High,"P-deficiency, K-deficiency",Monitor,2.68,20.97,Cloud-Node-1,Cloud-Node-1,No,
Z6,IMG_Z6_202510151635.jpg,RGB,,,0.42,10/15/2025 16:35,61,43,27,17.28,5.93,38.49,54.52,High,Medium,"Healthy, Pest-risk",Irrigate,7.33,64.79,Edge-Node-B,Cloud-Node-2,Yes,10/15/2025 16:36
Z3,IMG_Z3_202505131500.jpg,Multispectral,0.71,0.3,,5/13/2025 15:00,15,19,38,36.85,6.12,20.07,26.18,Medium,Low,"P-deficiency, Healthy",Apply Fertilizer,6.39,75.58,Edge-Node-B,Edge-Node-B,No,
Z9,IMG_Z9_202505162110.jpg,Multispectral,0.83,0.18,,5/16/2025 21:10,53,8,66,18.33,6.39,29.95,77.64,Low,Low,"Pest-risk, K-deficiency",Irrigate,9.44,20.33,Edge-Node-A,Edge-Node-A,No,
Z3,IMG_Z3_202506301040.jpg,Multispectral,0.36,0.23,,6/30/2025 10:40,63,11,72,36.47,5.12,29.68,62.99,Low,Low,"K-deficiency, N-deficiency",Apply Fertilizer,6.13,17.39,Edge-Node-B,Edge-Node-B,No,
Z7,IMG_Z7_202510122135.jpg,Multispectral,0.67,0.18,,10/12/2025 21:35,17,25,89,14.34,7.92,38.01,41.21,High,Low,"Pest-risk, N-deficiency",Apply Pesticide,3.93,67.66,Cloud-Node-1,Cloud-Node-1,No,
Z7,IMG_Z7_202509250950.jpg,Multispectral,0.27,0.59,,9/25/2025 9:50,64,14,82,12.31,5.06,18.65,78.0,High,Medium,"N-deficiency, Healthy",Irrigate,3.86,24.64,Edge-Node-A,Cloud-Node-2,Yes,9/25/2025 9:50
Z8,IMG_Z8_202509100500.jpg,Multispectral,0.86,0.33,,09/10/2025 5:00,59,19,64,32.41,7.04,38.12,61.23,Medium,Medium,"P-deficiency, Healthy",Apply Fertilizer,9.78,14.22,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202507212315.jpg,RGB,,,0.99,7/21/2025 23:15,68,29,40,33.93,6.67,21.14,26.76,Medium,Low,"K-deficiency, Healthy",Monitor,8.28,26.27,Edge-Node-A,Edge-Node-A,No,
Z9,IMG_Z9_202505071925.jpg,RGB,,,0.23,05/07/2025 19:25,60,8,37,10.96,6.77,32.02,54.34,High,Low,"Healthy, Pest-risk",Irrigate,1.04,98.75,Cloud-Node-2,Cloud-Node-2,No,
Z3,IMG_Z3_202506061315.jpg,RGB,,,0.65,06/06/2025 13:15,31,12,80,35.95,7.85,21.69,86.97,Medium,Low,"Pest-risk, N-deficiency",Apply Pesticide,7.7,30.95,Cloud-Node-1,Cloud-Node-1,No,
Z7,IMG_Z7_202505271115.jpg,Multispectral,0.54,0.27,,5/27/2025 11:15,49,23,39,21.54,7.71,21.06,65.2,Medium,Low,"K-deficiency, Healthy",Apply Pesticide,6.45,76.24,Edge-Node-A,Edge-Node-A,No,
Z8,IMG_Z8_202508042330.jpg,RGB,,,0.75,08/04/2025 23:30,33,25,35,12.26,7.47,37.84,76.22,High,High,"Pest-risk, Healthy",Apply Fertilizer,3.75,16.31,Edge-Node-A,Edge-Node-A,No,
Z8,IMG_Z8_202504242220.jpg,RGB,,,0.47,4/24/2025 22:20,72,35,91,11.7,6.46,39.13,69.0,High,Medium,"K-deficiency, P-deficiency",Apply Fertilizer,1.28,26.95,Cloud-Node-2,Cloud-Node-1,Yes,4/24/2025 22:20
Z5,IMG_Z5_202509221030.jpg,Multispectral,0.55,0.19,,9/22/2025 10:30,36,31,84,31.65,5.09,22.82,61.49,High,Low,"P-deficiency, K-deficiency",Apply Fertilizer,6.66,31.35,Cloud-Node-1,Cloud-Node-1,No,
Z4,IMG_Z4_202510120950.jpg,Multispectral,0.45,0.59,,10/12/2025 9:50,20,38,79,28.14,5.23,28.8,91.44,Medium,Low,"N-deficiency, K-deficiency",Irrigate,1.07,65.36,Edge-Node-B,Edge-Node-B,No,
Z2,IMG_Z2_202508010325.jpg,Multispectral,0.69,0.43,,08/01/2025 3:25,56,6,54,18.69,5.74,19.02,32.46,Medium,Low,"Pest-risk, P-deficiency",Apply Pesticide,4.76,48.75,Edge-Node-A,Edge-Node-A,No,
Z9,IMG_Z9_202508230030.jpg,Multispectral,0.73,0.53,,8/23/2025 0:30,29,15,32,24.6,5.19,31.17,70.19,Medium,Medium,"P-deficiency, K-deficiency",Irrigate,8.42,78.8,Cloud-Node-2,Cloud-Node-2,No,
Z7,IMG_Z7_202506140120.jpg,Multispectral,0.88,0.45,,6/14/2025 1:20,66,44,93,24.64,5.1,35.48,92.67,High,Low,"Pest-risk, Pest-risk",Irrigate,5.62,78.98,Cloud-Node-2,Cloud-Node-2,No,
Z8,IMG_Z8_202504112130.jpg,RGB,,,0.68,04/11/2025 21:30,47,11,75,13.78,6.32,31.21,77.0,Low,Low,"Pest-risk, N-deficiency",Irrigate,4.79,61.75,Edge-Node-A,Edge-Node-A,No,
Z7,IMG_Z7_202508201750.jpg,Multispectral,0.35,0.1,,8/20/2025 17:50,29,35,48,14.06,6.63,18.64,63.59,High,Low,"Pest-risk, N-deficiency",Apply Pesticide,5.11,64.21,Edge-Node-B,Edge-Node-B,No,
Z2,IMG_Z2_202507260415.jpg,RGB,,,0.58,7/26/2025 4:15,19,13,73,28.17,6.95,22.78,46.72,Low,Low,"Pest-risk, Healthy",Apply Pesticide,9.72,33.13,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202509201430.jpg,RGB,,,0.71,9/20/2025 14:30,28,18,37,24.37,5.26,19.51,74.18,Low,High,"K-deficiency, Healthy",Monitor,4.84,27.01,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202506101705.jpg,Multispectral,0.33,0.4,,06/10/2025 17:05,72,42,29,23.18,6.05,36.24,26.87,Medium,High,"Pest-risk, Healthy",Monitor,4.68,99.88,Cloud-Node-2,Cloud-Node-2,No,
Z3,IMG_Z3_202507111150.jpg,Multispectral,0.46,0.37,,07/11/2025 11:50,51,35,49,37.11,7.43,27.87,59.57,High,Low,"K-deficiency, N-deficiency",Irrigate,6.25,86.57,Edge-Node-A,Cloud-Node-1,Yes,07/11/2025 11:51
Z8,IMG_Z8_202509260200.jpg,RGB,,,0.92,9/26/2025 2:00,21,29,65,24.65,6.19,18.54,81.66,High,Low,"P-deficiency, N-deficiency",Irrigate,7.66,90.84,Edge-Node-B,Edge-Node-B,No,
Z7,IMG_Z7_202506052135.jpg,Multispectral,0.44,0.16,,06/05/2025 21:35,34,15,70,22.41,7.47,30.21,65.66,High,Medium,"N-deficiency, P-deficiency",Apply Pesticide,1.27,11.21,Edge-Node-A,Edge-Node-A,No,
Z3,IMG_Z3_202510251525.jpg,Multispectral,0.65,0.22,,10/25/2025 15:25,64,14,58,29.92,7.91,25.19,57.61,Medium,Low,"P-deficiency, N-deficiency",Apply Fertilizer,7.46,96.1,Edge-Node-A,Edge-Node-A,No,
Z9,IMG_Z9_202504072310.jpg,Multispectral,0.72,0.18,,04/07/2025 23:10,36,27,76,11.5,6.39,32.48,85.19,Medium,Medium,"P-deficiency, N-deficiency",Apply Fertilizer,5.07,17.86,Edge-Node-A,Edge-Node-A,No,
Z6,IMG_Z6_202510251025.jpg,Multispectral,0.5,0.35,,10/25/2025 10:25,74,6,88,24.67,5.78,31.39,27.57,High,Medium,"Pest-risk, Pest-risk",Apply Fertilizer,1.46,76.65,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202504171310.jpg,RGB,,,0.42,4/17/2025 13:10,25,11,74,23.26,5.04,23.33,80.07,Medium,Low,"K-deficiency, K-deficiency",Irrigate,2.18,49.64,Edge-Node-B,Edge-Node-B,No,
Z1,IMG_Z1_202504280305.jpg,RGB,,,0.95,4/28/2025 3:05,74,21,91,29.45,6.54,29.21,51.69,High,High,"Healthy, N-deficiency",Irrigate,6.05,32.07,Cloud-Node-2,Cloud-Node-2,No,
Z2,IMG_Z2_202508120510.jpg,Multispectral,0.5,0.2,,08/12/2025 5:10,19,31,79,11.57,7.4,31.24,57.91,High,High,"Pest-risk, K-deficiency",Irrigate,9.58,39.73,Cloud-Node-2,Cloud-Node-2,No,
Z3,IMG_Z3_202507270105.jpg,RGB,,,0.58,7/27/2025 1:05,43,39,34,23.69,6.2,20.0,55.62,High,Medium,"N-deficiency, P-deficiency",Monitor,2.52,14.25,Cloud-Node-2,Cloud-Node-2,No,
Z10,IMG_Z10_202504292320.jpg,Multispectral,0.83,0.37,,4/29/2025 23:20,23,15,93,11.47,5.01,25.69,54.38,Low,Low,"Pest-risk, K-deficiency",Apply Pesticide,1.75,83.06,Cloud-Node-1,Cloud-Node-1,No,
Z3,IMG_Z3_202507042310.jpg,Multispectral,0.45,0.52,,07/04/2025 23:10,33,16,49,11.29,6.65,39.63,90.96,High,Low,"N-deficiency, K-deficiency",Apply Pesticide,5.49,18.27,Cloud-Node-1,Cloud-Node-1,No,
Z8,IMG_Z8_202505191550.jpg,RGB,,,0.36,5/19/2025 15:50,40,18,42,21.64,6.36,33.21,87.84,High,Medium,"Healthy, P-deficiency",Monitor,4.83,12.4,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202508040635.jpg,RGB,,,0.77,08/04/2025 6:35,16,27,86,17.03,5.44,24.02,74.87,Medium,Low,"Healthy, K-deficiency",Irrigate,8.48,51.11,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202506270425.jpg,Multispectral,0.46,0.26,,6/27/2025 4:25,51,39,78,15.95,6.24,39.97,72.55,High,Medium,"K-deficiency, K-deficiency",Apply Pesticide,8.23,17.27,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202507051730.jpg,RGB,,,0.59,07/05/2025 17:30,29,7,88,21.05,7.52,37.17,72.55,Medium,Medium,"N-deficiency, K-deficiency",Monitor,9.36,96.94,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202508060230.jpg,Multispectral,0.37,0.5,,08/06/2025 2:30,73,28,89,30.7,6.59,41.9,37.61,High,High,"Healthy, N-deficiency",Irrigate,7.9,40.41,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202504040155.jpg,RGB,,,0.58,04/04/2025 1:55,44,39,51,35.29,6.9,23.12,79.21,Medium,High,"Pest-risk, P-deficiency",Apply Pesticide,2.65,11.41,Cloud-Node-1,Cloud-Node-1,No,
Z5,IMG_Z5_202510020800.jpg,Multispectral,0.52,0.5,,10/02/2025 8:00,54,12,83,32.93,7.31,29.16,40.48,High,High,"K-deficiency, N-deficiency",Apply Fertilizer,2.3,23.69,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202509160920.jpg,Multispectral,0.26,0.6,,9/16/2025 9:20,50,23,72,24.18,6.92,29.21,71.02,Medium,Medium,"Pest-risk, N-deficiency",Irrigate,9.16,95.69,Cloud-Node-1,Cloud-Node-1,No,
Z7,IMG_Z7_202504042125.jpg,RGB,,,0.65,04/04/2025 21:25,48,28,76,23.46,6.45,24.65,86.44,High,Low,"P-deficiency, Healthy",Monitor,8.06,100.0,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202509161445.jpg,Multispectral,0.77,0.19,,9/16/2025 14:45,69,14,56,11.75,7.3,27.29,94.98,Medium,High,"Pest-risk, P-deficiency",Apply Pesticide,6.58,78.35,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202507142340.jpg,Multispectral,0.34,0.47,,7/14/2025 23:40,28,26,56,10.01,6.86,28.62,25.99,Low,Low,"K-deficiency, P-deficiency",Monitor,9.78,39.06,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202506242105.jpg,RGB,,,0.54,6/24/2025 21:05,53,24,50,19.73,6.05,25.54,52.03,Medium,Medium,"P-deficiency, N-deficiency",Apply Pesticide,7.21,32.85,Edge-Node-A,Edge-Node-A,No,
Z8,IMG_Z8_202507021130.jpg,RGB,,,0.37,07/02/2025 11:30,55,40,80,28.37,5.45,27.93,77.59,Medium,Medium,"K-deficiency, N-deficiency",Monitor,6.87,25.37,Edge-Node-B,Edge-Node-A,Yes,07/02/2025 11:30
Z7,IMG_Z7_202509051440.jpg,RGB,,,0.72,09/05/2025 14:40,54,22,90,26.56,6.48,22.68,37.03,Low,Low,"N-deficiency, N-deficiency",Monitor,1.02,21.85,Edge-Node-A,Edge-Node-A,No,
Z4,IMG_Z4_202505262100.jpg,RGB,,,0.96,5/26/2025 21:00,71,43,63,25.77,6.66,28.64,39.5,Medium,Low,"N-deficiency, P-deficiency",Irrigate,9.85,69.07,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202508010115.jpg,Multispectral,0.65,0.4,,08/01/2025 1:15,51,18,42,19.25,7.75,40.95,46.28,Medium,Medium,"Pest-risk, Healthy",Irrigate,6.47,50.28,Cloud-Node-2,Cloud-Node-2,No,
Z6,IMG_Z6_202506211625.jpg,Multispectral,0.77,0.32,,6/21/2025 16:25,57,21,45,26.92,7.93,33.94,39.68,Medium,Low,"Pest-risk, N-deficiency",Apply Fertilizer,8.02,15.05,Cloud-Node-2,Cloud-Node-2,No,
Z2,IMG_Z2_202510100140.jpg,Multispectral,0.65,0.12,,10/10/2025 1:40,27,33,69,32.01,6.96,39.69,88.52,Low,Medium,"Healthy, Healthy",Apply Pesticide,4.04,48.39,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202508272200.jpg,RGB,,,0.76,8/27/2025 22:00,22,35,37,31.56,8.0,26.43,72.61,Medium,High,"P-deficiency, N-deficiency",Apply Pesticide,7.28,38.62,Cloud-Node-1,Cloud-Node-1,No,
Z3,IMG_Z3_202504170645.jpg,RGB,,,0.57,4/17/2025 6:45,63,17,24,14.99,5.62,30.04,71.11,Medium,Medium,"P-deficiency, Pest-risk",Apply Pesticide,4.85,41.11,Edge-Node-B,Cloud-Node-1,Yes,4/17/2025 6:45
Z9,IMG_Z9_202504040940.jpg,RGB,,,0.86,04/04/2025 9:40,65,39,29,14.11,5.9,40.48,77.37,Medium,Medium,"N-deficiency, P-deficiency",Apply Pesticide,1.49,53.4,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202509160605.jpg,Multispectral,0.3,0.24,,9/16/2025 6:05,37,7,21,26.93,7.6,21.51,66.71,Medium,High,"P-deficiency, Healthy",Monitor,9.35,22.62,Cloud-Node-1,Cloud-Node-1,No,
Z5,IMG_Z5_202505312320.jpg,RGB,,,0.39,5/31/2025 23:20,20,5,31,33.55,5.69,29.11,57.43,High,Low,"Pest-risk, K-deficiency",Apply Fertilizer,1.88,88.24,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202506050225.jpg,RGB,,,0.72,06/05/2025 2:25,24,10,57,8.84,6.84,19.98,87.73,Low,Medium,"P-deficiency, P-deficiency",Irrigate,9.7,68.25,Edge-Node-A,Edge-Node-A,No,
Z10,IMG_Z10_202504131235.jpg,Multispectral,0.28,0.18,,4/13/2025 12:35,42,33,41,8.15,7.91,27.62,40.58,Medium,Medium,"K-deficiency, Pest-risk",Monitor,2.83,74.23,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202505060205.jpg,RGB,,,0.79,05/06/2025 2:05,34,33,24,14.89,7.72,36.89,53.58,Medium,High,"P-deficiency, Pest-risk",Irrigate,3.85,98.44,Edge-Node-B,Edge-Node-B,No,
Z8,IMG_Z8_202504261205.jpg,Multispectral,0.56,0.42,,4/26/2025 12:05,27,23,30,13.12,6.91,26.72,69.4,Medium,Low,"P-deficiency, N-deficiency",Irrigate,1.79,23.8,Cloud-Node-2,Cloud-Node-2,No,
Z4,IMG_Z4_202504202055.jpg,RGB,,,0.91,4/20/2025 20:55,37,31,78,37.4,5.29,33.89,30.14,Medium,Medium,"Healthy, Healthy",Monitor,2.76,60.89,Cloud-Node-1,Cloud-Node-1,No,
Z9,IMG_Z9_202510010650.jpg,RGB,,,0.75,10/01/2025 6:50,61,12,63,24.33,5.87,34.3,59.81,High,Low,"P-deficiency, P-deficiency",Apply Fertilizer,7.45,31.51,Cloud-Node-2,Cloud-Node-2,No,
Z3,IMG_Z3_202507160120.jpg,RGB,,,0.18,7/16/2025 1:20,21,22,89,16.61,7.64,38.7,84.93,High,Medium,"N-deficiency, Pest-risk",Apply Pesticide,7.02,50.24,Edge-Node-B,Edge-Node-B,No,
Z8,IMG_Z8_202505222050.jpg,Multispectral,0.36,0.57,,5/22/2025 20:50,39,31,48,22.47,6.83,26.61,56.93,Low,Low,"N-deficiency, K-deficiency",Irrigate,3.14,35.53,Cloud-Node-1,Cloud-Node-1,No,
Z5,IMG_Z5_202507261545.jpg,Multispectral,0.62,0.57,,7/26/2025 15:45,59,24,94,32.22,7.77,23.63,88.44,High,Medium,"Healthy, P-deficiency",Monitor,7.98,65.75,Cloud-Node-1,Cloud-Node-1,No,
Z8,IMG_Z8_202509110600.jpg,RGB,,,0.11,09/11/2025 6:00,57,29,33,17.24,6.4,26.14,94.75,High,High,"P-deficiency, Pest-risk",Monitor,4.51,51.52,Cloud-Node-1,Cloud-Node-1,No,
Z6,IMG_Z6_202506111045.jpg,Multispectral,0.58,0.47,,06/11/2025 10:45,30,41,67,27.42,6.94,25.59,39.59,High,Low,"N-deficiency, P-deficiency",Apply Fertilizer,6.02,35.89,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202504041255.jpg,RGB,,,0.42,04/04/2025 12:55,46,23,68,28.91,7.85,26.16,54.39,High,Low,"Healthy, K-deficiency",Monitor,2.4,87.65,Edge-Node-A,Edge-Node-A,No,
Z3,IMG_Z3_202508251525.jpg,RGB,,,0.95,8/25/2025 15:25,48,17,52,15.82,6.92,25.88,72.1,Medium,Low,"K-deficiency, K-deficiency",Apply Pesticide,2.9,75.98,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202505231620.jpg,Multispectral,0.83,0.53,,5/23/2025 16:20,15,15,64,12.27,7.11,20.12,74.91,Low,Low,"Pest-risk, Healthy",Monitor,2.7,28.97,Cloud-Node-2,Cloud-Node-2,No,
Z10,IMG_Z10_202504300155.jpg,RGB,,,0.63,4/30/2025 1:55,16,43,45,12.14,6.1,23.38,92.84,Medium,Low,"N-deficiency, P-deficiency",Apply Pesticide,4.3,28.6,Cloud-Node-2,Cloud-Node-2,No,
Z6,IMG_Z6_202504070345.jpg,RGB,,,0.58,04/07/2025 3:45,73,20,21,14.74,7.57,24.62,84.62,Low,Low,"Healthy, Healthy",Monitor,5.53,49.07,Cloud-Node-1,Cloud-Node-2,Yes,04/07/2025 3:45
Z6,IMG_Z6_202510211810.jpg,Multispectral,0.73,0.5,,10/21/2025 18:10,52,41,32,31.25,7.51,21.38,76.3,Medium,Low,"P-deficiency, N-deficiency",Monitor,7.06,26.15,Edge-Node-B,Edge-Node-B,No,
Z6,IMG_Z6_202507191125.jpg,RGB,,,0.93,7/19/2025 11:25,66,11,49,22.59,7.26,32.18,59.43,Low,Low,"N-deficiency, Pest-risk",Monitor,5.03,12.23,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202504011040.jpg,Multispectral,0.8,0.31,,04/01/2025 10:40,20,6,81,35.18,7.81,29.6,39.0,Low,Medium,"Healthy, N-deficiency",Monitor,5.94,60.84,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202504031850.jpg,Multispectral,0.33,0.31,,04/03/2025 18:50,62,41,23,11.3,5.82,26.09,33.98,High,Low,"K-deficiency, N-deficiency",Apply Pesticide,8.25,98.55,Cloud-Node-2,Cloud-Node-2,No,
Z6,IMG_Z6_202507271010.jpg,Multispectral,0.87,0.45,,7/27/2025 10:10,49,29,51,23.02,5.76,26.68,89.32,High,Low,"K-deficiency, N-deficiency",Apply Fertilizer,2.62,27.26,Cloud-Node-1,Cloud-Node-1,No,
Z4,IMG_Z4_202505300455.jpg,Multispectral,0.56,0.49,,5/30/2025 4:55,47,23,85,13.62,5.66,23.79,45.35,High,Medium,"P-deficiency, K-deficiency",Apply Pesticide,2.82,73.15,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202507131550.jpg,RGB,,,0.84,7/13/2025 15:50,60,28,94,29.03,7.55,25.33,71.82,High,Low,"Pest-risk, N-deficiency",Apply Fertilizer,7.75,80.72,Edge-Node-A,Edge-Node-A,No,
Z1,IMG_Z1_202510011050.jpg,RGB,,,0.7,10/01/2025 10:50,69,22,77,32.99,5.68,24.37,87.65,Low,Low,"K-deficiency, Pest-risk",Irrigate,7.25,76.71,Cloud-Node-2,Cloud-Node-2,No,
Z5,IMG_Z5_202508192050.jpg,Multispectral,0.58,0.41,,8/19/2025 20:50,67,29,39,18.93,5.81,29.69,52.3,High,Low,"P-deficiency, K-deficiency",Irrigate,6.44,89.25,Edge-Node-A,Edge-Node-A,No,
Z6,IMG_Z6_202506181530.jpg,Multispectral,0.81,0.36,,6/18/2025 15:30,27,29,21,34.46,7.19,33.24,60.51,Medium,Low,"Pest-risk, Pest-risk",Irrigate,4.24,67.76,Cloud-Node-1,Cloud-Node-1,No,
Z4,IMG_Z4_202510060805.jpg,RGB,,,0.04,10/06/2025 8:05,30,43,26,32.0,7.3,36.36,43.9,Low,Low,"N-deficiency, N-deficiency",Apply Fertilizer,7.15,92.02,Edge-Node-A,Edge-Node-B,Yes,10/06/2025 8:06
Z4,IMG_Z4_202507180750.jpg,RGB,,,0.35,7/18/2025 7:50,35,8,92,17.26,7.29,40.73,35.29,Medium,Low,"K-deficiency, N-deficiency",Irrigate,8.11,51.23,Cloud-Node-1,Cloud-Node-1,No,
Z3,IMG_Z3_202508212025.jpg,RGB,,,0.6,8/21/2025 20:25,63,14,71,30.08,5.44,40.43,82.94,Low,Low,"K-deficiency, K-deficiency",Apply Fertilizer,7.74,83.58,Cloud-Node-2,Cloud-Node-2,No,
